,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
1714,"frozenset({'26000038', '26000014', '28000011', '26000010'})","frozenset({'26000021', '27000000'})",0.012642857142857143,0.015,0.011142857142857144,0.8813559322033898,58.75706214689266,0.010953214285714287,8.302142857142856
1715,"frozenset({'26000021', '26000038', '26000014', '28000011'})","frozenset({'27000000', '26000010'})",0.011857142857142858,0.01307142857142857,0.011142857142857144,0.9397590361445783,71.89413391269998,0.010987867346938776,16.383014285714292
1716,"frozenset({'26000021', '27000000', '26000014', '26000010'})","frozenset({'26000038', '28000011'})",0.012428571428571428,0.022571428571428572,0.011142857142857144,0.8965517241379312,39.720646006110876,0.010862326530612245,9.448476190476201
1717,"frozenset({'26000021', '27000000', '28000011', '26000010'})","frozenset({'26000038', '26000014'})",0.012071428571428571,0.02035714285714286,0.011142857142857144,0.9230769230769231,45.34412955465587,0.010897117346938776,12.73535714285715
1718,"frozenset({'27000000', '26000014', '28000011', '26000010'})","frozenset({'26000021', '26000038'})",0.012071428571428571,0.017285714285714286,0.011142857142857144,0.9230769230769231,53.40114431023522,0.010934193877551021,12.775285714285724
1719,"frozenset({'26000021', '27000000', '26000014', '28000011'})","frozenset({'26000038', '26000010'})",0.012142857142857143,0.022,0.011142857142857144,0.9176470588235295,41.71122994652407,0.010875714285714287,11.875714285714295
1720,"frozenset({'26000038', '27000000', '26000010'})","frozenset({'26000021', '26000014', '28000011'})",0.011642857142857142,0.019785714285714285,0.011142857142857144,0.9570552147239265,48.37102168279773,0.010912494897959184,22.82498979591844
1721,"frozenset({'26000021', '26000038', '27000000'})","frozenset({'26000014', '28000011', '26000010'})",0.0115,0.019,0.011142857142857144,0.968944099378882,50.997057862046425,0.010924357142857144,31.588200000000054
1722,"frozenset({'26000038', '27000000', '26000014'})","frozenset({'26000021', '28000011', '26000010'})",0.011857142857142858,0.02142857142857143,0.011142857142857144,0.9397590361445783,43.855421686746986,0.010888775510204082,16.24428571428572
1723,"frozenset({'26000038', '27000000', '28000011'})","frozenset({'26000021', '26000014', '26000010'})",0.011428571428571429,0.01607142857142857,0.011142857142857144,0.9750000000000001,60.66666666666668,0.010959183673469389,39.357142857142996
1724,"frozenset({'26000021', '26000038', '26000010'})","frozenset({'27000000', '26000014', '28000011'})",0.013,0.012714285714285714,0.011142857142857144,0.8571428571428572,67.41573033707866,0.010977571428571429,6.911000000000003
1725,"frozenset({'26000021', '26000038', '26000014'})","frozenset({'27000000', '28000011', '26000010'})",0.0125,0.012285714285714285,0.011142857142857144,0.8914285714285715,72.55813953488372,0.010989285714285715,9.097368421052634
1726,"frozenset({'26000038', '26000014', '28000011'})","frozenset({'26000021', '27000000', '26000010'})",0.0135,0.012642857142857143,0.011142857142857144,0.8253968253968255,65.2856246076585,0.010972178571428572,5.654863636363638
1727,"frozenset({'26000021', '27000000', '26000010'})","frozenset({'26000038', '26000014', '28000011'})",0.012642857142857143,0.0135,0.011142857142857144,0.8813559322033898,65.2856246076585,0.010972178571428572,8.314785714285714
1728,"frozenset({'27000000', '26000014', '26000010'})","frozenset({'26000021', '26000038', '28000011'})",0.012571428571428572,0.014571428571428572,0.011142857142857144,0.8863636363636364,60.82887700534759,0.010959673469387756,8.671771428571429
1729,"frozenset({'27000000', '28000011', '26000010'})","frozenset({'26000021', '26000038', '26000014'})",0.012285714285714285,0.0125,0.011142857142857144,0.9069767441860466,72.55813953488372,0.010989285714285715,10.615625000000007
1730,"frozenset({'26000021', '27000000', '26000014'})","frozenset({'26000038', '28000011', '26000010'})",0.012928571428571428,0.0165,0.011142857142857144,0.8618784530386742,52.23505775991964,0.010929535714285715,7.120540000000007
1731,"frozenset({'26000021', '27000000', '28000011'})","frozenset({'26000038', '26000014', '26000010'})",0.012714285714285714,0.017642857142857144,0.011142857142857144,0.8764044943820225,49.67474866942637,0.010918540816326532,7.948162337662339
1732,"frozenset({'27000000', '26000014', '28000011'})","frozenset({'26000021', '26000038', '26000010'})",0.012714285714285714,0.013,0.011142857142857144,0.8764044943820225,67.41573033707866,0.010977571428571429,7.985727272727274
1733,"frozenset({'26000038', '27000000'})","frozenset({'26000021', '26000014', '28000011', '26000010'})",0.011928571428571429,0.014714285714285714,0.011142857142857144,0.9341317365269461,63.48468112319051,0.010967336734693878,14.95842857142858
1734,"frozenset({'27000000', '26000010'})","frozenset({'26000021', '26000038', '26000014', '28000011'})",0.01307142857142857,0.011857142857142858,0.011142857142857144,0.8524590163934427,71.89413391269998,0.010987867346938776,6.697412698412701
1735,"frozenset({'26000030', '26000038', '27000000'})",frozenset({'26000010'}),0.011285714285714286,0.08092857142857143,0.011214285714285715,0.9936708860759493,12.27836928955277,0.010300948979591837,145.21328571428492
1736,"frozenset({'26000030', '26000038', '26000010'})",frozenset({'27000000'}),0.013142857142857144,0.019714285714285715,0.011214285714285715,0.8532608695652174,43.28134845620668,0.010955183673469388,6.680465608465609
1737,"frozenset({'26000030', '27000000', '26000010'})",frozenset({'26000038'}),0.011785714285714287,0.0425,0.011214285714285715,0.9515151515151515,22.388591800356505,0.010713392857142857,19.74843750000001
1738,"frozenset({'26000038', '27000000', '26000010'})",frozenset({'26000030'}),0.011642857142857142,0.062142857142857146,0.011214285714285715,0.9631901840490799,15.49961215711163,0.01049076530612245,25.47845238095245
1739,"frozenset({'26000030', '27000000'})","frozenset({'26000038', '26000010'})",0.012142857142857143,0.022,0.011214285714285715,0.9235294117647059,41.978609625668454,0.010947142857142858,12.789230769230777
1740,"frozenset({'26000038', '27000000'})","frozenset({'26000030', '26000010'})",0.011928571428571429,0.027714285714285716,0.011214285714285715,0.9401197604790419,33.921847027594296,0.010883693877551021,16.237171428571422
1741,"frozenset({'27000000', '26000010'})","frozenset({'26000030', '26000038'})",0.01307142857142857,0.015214285714285715,0.011214285714285715,0.8579234972677596,56.389337848585136,0.011015413265306122,6.931376373626376
1742,"frozenset({'26000030', '26000038', '27000000'})",frozenset({'26000014'}),0.011285714285714286,0.12592857142857142,0.011214285714285715,0.9936708860759493,7.890750087954221,0.009793091836734694,138.103285714285
1743,"frozenset({'26000030', '26000038', '26000014'})",frozenset({'27000000'}),0.012142857142857143,0.019714285714285715,0.011214285714285715,0.9235294117647059,46.84569479965899,0.010974897959183674,12.819120879120888
1744,"frozenset({'26000030', '27000000', '26000014'})",frozenset({'26000038'}),0.011928571428571429,0.0425,0.011214285714285715,0.9401197604790419,22.120464952448042,0.010707321428571429,15.990249999999993
1745,"frozenset({'26000038', '27000000', '26000014'})",frozenset({'26000030'}),0.011857142857142858,0.062142857142857146,0.011214285714285715,0.9457831325301205,15.219498684392743,0.010477448979591837,17.298253968253967
1746,"frozenset({'26000030', '27000000'})","frozenset({'26000038', '26000014'})",0.012142857142857143,0.02035714285714286,0.011214285714285715,0.9235294117647059,45.36635706914345,0.010967091836734694,12.810714285714294
1747,"frozenset({'26000038', '27000000'})","frozenset({'26000030', '26000014'})",0.011928571428571429,0.014857142857142857,0.011214285714285715,0.9401197604790419,63.27729157070474,0.011037061224489796,16.451885714285705
1748,"frozenset({'26000030', '26000038', '26000021'})",frozenset({'27000000'}),0.012214285714285714,0.019714285714285715,0.011,0.9005847953216374,45.681837443851165,0.010759204081632652,9.860521008403357
1749,"frozenset({'26000030', '26000038', '27000000'})",frozenset({'26000021'}),0.011285714285714286,0.17657142857142857,0.011,0.9746835443037973,5.520052435377493,0.009007265306122447,32.5254285714284
1750,"frozenset({'26000030', '26000021', '27000000'})",frozenset({'26000038'}),0.011714285714285714,0.0425,0.011,0.9390243902439025,22.094691535150645,0.010502142857142856,15.703000000000015
1751,"frozenset({'26000021', '26000038', '27000000'})",frozenset({'26000030'}),0.0115,0.062142857142857146,0.011,0.9565217391304347,15.39230384807596,0.010285357142857143,21.570714285714246
1752,"frozenset({'26000030', '27000000'})","frozenset({'26000021', '26000038'})",0.012142857142857143,0.017285714285714286,0.011,0.9058823529411765,52.406417112299465,0.010790102040816325,10.441339285714287
1753,"frozenset({'26000038', '27000000'})","frozenset({'26000030', '26000021'})",0.011928571428571429,0.017714285714285714,0.011,0.9221556886227544,52.05717597063936,0.01078869387755102,12.618593406593398
1754,"frozenset({'26000030', '26000038', '27000000'})",frozenset({'28000011'}),0.011285714285714286,0.2829285714285714,0.010928571428571428,0.9683544303797468,3.4226109632205137,0.0077355204081632645,22.659457142857104
1755,"frozenset({'26000030', '27000000', '28000011'})",frozenset({'26000038'}),0.011571428571428571,0.0425,0.010928571428571428,0.9444444444444444,22.22222222222222,0.010436785714285714,17.234999999999992
1756,"frozenset({'26000038', '27000000', '28000011'})",frozenset({'26000030'}),0.011428571428571429,0.062142857142857146,0.010928571428571428,0.9562499999999999,15.387931034482756,0.010218367346938775,21.43673469387752
1757,"frozenset({'26000030', '27000000'})","frozenset({'26000038', '28000011'})",0.012142857142857143,0.022571428571428572,0.010928571428571428,0.9,39.87341772151899,0.010654489795918367,9.774285714285716
1758,"frozenset({'26000038', '27000000'})","frozenset({'26000030', '28000011'})",0.011928571428571429,0.052142857142857144,0.010928571428571428,0.9161676646706586,17.57033877450578,0.01030658163265306,11.306581632653046
1759,"frozenset({'26000030', '26000038', '27000000', '26000010'})",frozenset({'26000014'}),0.011214285714285715,0.12592857142857142,0.011142857142857144,0.9936305732484076,7.89042996340199,0.009730658163265307,137.22921428571433
1760,"frozenset({'26000030', '26000038', '27000000', '26000014'})",frozenset({'26000010'}),0.011214285714285715,0.08092857142857143,0.011142857142857144,0.9936305732484076,12.27787116105711,0.010235301020408163,144.2942142857143
1761,"frozenset({'26000030', '26000038', '26000014', '26000010'})",frozenset({'27000000'}),0.011571428571428571,0.019714285714285715,0.011142857142857144,0.962962962962963,48.84594739667203,0.010914734693877551,26.467714285714326
1762,"frozenset({'26000030', '27000000', '26000014', '26000010'})",frozenset({'26000038'}),0.011714285714285714,0.0425,0.011142857142857144,0.951219512195122,22.381635581061694,0.010645,19.62875000000003
1763,"frozenset({'26000038', '27000000', '26000014', '26000010'})",frozenset({'26000030'}),0.011571428571428571,0.062142857142857146,0.011142857142857144,0.962962962962963,15.495955725840783,0.010423775510204082,25.322142857142897
1764,"frozenset({'26000030', '26000038', '27000000'})","frozenset({'26000014', '26000010'})",0.011285714285714286,0.027285714285714285,0.011142857142857144,0.9873417721518988,36.18530055006959,0.01083491836734694,76.84442857142884
1765,"frozenset({'26000030', '26000038', '26000010'})","frozenset({'27000000', '26000014'})",0.013142857142857144,0.014142857142857143,0.011142857142857144,0.8478260869565217,59.94729907773386,0.010956979591836736,6.478489795918367
1766,"frozenset({'26000030', '26000038', '26000014'})","frozenset({'27000000', '26000010'})",0.012142857142857143,0.01307142857142857,0.011142857142857144,0.9176470588235295,70.20250723240116,0.010984132653061226,11.984132653061234
1767,"frozenset({'26000030', '27000000', '26000010'})","frozenset({'26000038', '26000014'})",0.011785714285714287,0.02035714285714286,0.011142857142857144,0.9454545454545454,46.443381180223284,0.010902933673469388,17.96011904761904
1768,"frozenset({'26000030', '27000000', '26000014'})","frozenset({'26000038', '26000010'})",0.011928571428571429,0.022,0.011142857142857144,0.9341317365269461,42.46053347849755,0.010880428571428572,14.84781818181819
1769,"frozenset({'26000030', '26000014', '26000010'})","frozenset({'26000038', '27000000'})",0.013,0.011928571428571429,0.011142857142857144,0.8571428571428572,71.8562874251497,0.010987785714285716,6.916500000000004
1770,"frozenset({'26000038', '27000000', '26000010'})","frozenset({'26000030', '26000014'})",0.011642857142857142,0.014857142857142857,0.011142857142857144,0.9570552147239265,64.41717791411044,0.01096987755102041,22.939755102040888
1771,"frozenset({'26000038', '27000000', '26000014'})","frozenset({'26000030', '26000010'})",0.011857142857142858,0.027714285714285716,0.011142857142857144,0.9397590361445783,33.90883120109303,0.010814244897959185,16.139942857142866
1772,"frozenset({'27000000', '26000014', '26000010'})","frozenset({'26000030', '26000038'})",0.012571428571428572,0.015214285714285715,0.011142857142857144,0.8863636363636364,58.25864276568502,0.010951591836734694,8.666114285714285
1773,"frozenset({'26000030', '27000000'})","frozenset({'26000038', '26000014', '26000010'})",0.012142857142857143,0.017642857142857144,0.011142857142857144,0.9176470588235295,52.012383900928796,0.010928622448979592,11.928622448979601
1774,"frozenset({'26000038', '27000000'})","frozenset({'26000030', '26000014', '26000010'})",0.011928571428571429,0.013,0.011142857142857144,0.9341317365269461,71.8562874251497,0.010987785714285716,14.984454545454554
1775,"frozenset({'27000000', '26000010'})","frozenset({'26000030', '26000038', '26000014'})",0.01307142857142857,0.012142857142857143,0.011142857142857144,0.8524590163934427,70.20250723240116,0.010984132653061226,6.695476190476193
